ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
24716,JC412482,08/29/2019 06:40:00 PM,105XX S WABASH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0512,005,9,49,01A,1178440,1835083,2019,09/18/2022 04:45:51 PM,41.702770631,-87.622209499,"(41.702770631, -87.622209499)"
24684,HH695279,05/16/2019 04:24:00 PM,000XX E GARFIELD BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,0225,002,20,40,01A,1177463,1868438,2019,09/18/2022 04:45:51 PM,41.7943228,-87.624781229,"(41.7943228, -87.624781229)"
26539,JE490278,12/27/2021 03:34:00 PM,027XX S CHRISTIANA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1032,010,22,30,01A,1154477,1885505,2021,09/18/2022 04:45:51 PM,41.84164587,-87.708615489,"(41.84164587, -87.708615489)"
25723,JE111602,01/13/2021 01:50:00 PM,119XX S STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0532,005,9,53,01A,1178400,1825827,2021,09/18/2022 04:45:51 PM,41.677371729,-87.622635597,"(41.677371729, -87.622635597)"
23198,JA193976,03/20/2017 05:00:00 PM,000XX E 113TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0531,005,9,49,01A,1178462,1829724,2017,09/18/2022 04:45:51 PM,41.688064273,-87.622290935,"(41.688064273, -87.622290935)"
24989,JD180971,03/10/2020 04:31:00 PM,082XX S MARYLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,0631,006,8,44,01A,1183339,1850507,2020,09/18/2022 04:45:51 PM,41.744983499,-87.603792105,"(41.744983499, -87.603792105)"
25985,JE259510,06/09/2021 12:44:00 PM,078XX S ASHLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,false,false,0611,006,17,71,01A,1167036,1852762,2021,09/18/2022 04:45:51 PM,41.751535302,-87.663464341,"(41.751535302, -87.663464341)"
24140,JB404218,08/22/2018 04:41:00 PM,017XX W 85TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0614,006,18,71,01A,1166301,1848331,2018,09/18/2022 04:45:51 PM,41.739391672,-87.666283645,"(41.739391672, -87.666283645)"
25393,JD334802,08/16/2020 01:50:00 PM,030XX W 44TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,0922,009,15,58,01A,1156625,1875310,2020,09/18/2022 04:45:51 PM,41.813626387,-87.701008346,"(41.813626387, -87.701008346)"
23705,JA521407,11/22/2017 10:21:00 AM,041XX W CARROLL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1114,011,28,26,01A,1148708,1901913,2017,09/18/2022 04:45:51 PM,41.8867846,-87.729362441,"(41.8867846, -87.729362441)"
24847,JC192494,11/26/2019 11:54:00 PM,085XX S BENNETT AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0412,004,8,45,01A,1190340,1848725,2019,09/18/2022 04:45:51 PM,41.739927782,-87.578197066,"(41.739927782, -87.578197066)"
25530,JD393235,10/08/2020 09:00:00 PM,049XX W LEXINGTON ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1533,015,29,25,01A,1143657,1896167,2020,09/18/2022 04:45:51 PM,41.871112926,-87.748055152,"(41.871112926, -87.748055152)"
23366,JA306014,06/14/2017 04:05:00 AM,064XX S MARYLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0312,003,20,42,01A,1183009,1862295,2017,09/18/2022 04:45:51 PM,41.777338627,-87.604635373,"(41.777338627, -87.604635373)"
25445,JD358322,09/06/2020 09:55:00 AM,013XX N MILWAUKEE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,true,false,1424,014,1,24,01A,1164309,1909321,2020,09/18/2022 04:45:51 PM,41.906797102,-87.671861659,"(41.906797102, -87.671861659)"
24114,JB375128,08/06/2018 02:34:00 PM,087XX S STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION DRIVE/PROP.,false,false,0632,006,6,44,01A,1177810,1847135,2018,09/18/2022 04:45:51 PM,41.735857166,-87.624152861,"(41.735857166, -87.624152861)"
23820,JB148176,02/11/2018 01:03:00 PM,073XX S BELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0835,008,18,66,01A,1162674,1855992,2018,09/18/2022 04:45:51 PM,41.760490977,-87.679359084,"(41.760490977, -87.679359084)"
24051,JB345932,07/12/2018 12:46:00 AM,001XX E 120TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0532,005,9,53,01A,1179478,1825098,2018,09/18/2022 04:45:51 PM,41.675346776,-87.618711939,"(41.675346776, -87.618711939)"
24470,JC214156,04/06/2019 04:25:00 PM,017XX W STEUBEN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2234,022,34,75,01A,1166846,1829290,2019,09/18/2022 04:45:51 PM,41.687128541,-87.664828494,"(41.687128541, -87.664828494)"
23134,JA153356,02/14/2017 12:38:00 PM,020XX E 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,true,false,0331,003,5,43,01A,1190958,1858322,2017,09/18/2022 04:45:51 PM,41.766247876,-87.575623169,"(41.766247876, -87.575623169)"
24655,JC353545,07/18/2019 04:42:00 AM,034XX W FULTON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,1123,011,28,27,01A,1153410,1901785,2019,09/18/2022 04:45:51 PM,41.886341244,-87.712098747,"(41.886341244, -87.712098747)"
24726,JC417899,09/03/2019 02:11:00 AM,085XX S ABERDEEN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0613,006,21,71,01A,1170476,1848176,2019,09/18/2022 04:45:51 PM,41.73887651,-87.650991641,"(41.73887651, -87.650991641)"
24738,JC426981,09/10/2019 01:25:00 AM,047XX S CICERO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0815,008,14,56,01A,1145155,1872875,2019,09/18/2022 04:45:51 PM,41.80716827,-87.743142974,"(41.80716827, -87.743142974)"
23259,JA237720,04/24/2017 07:32:00 PM,029XX W WASHINGTON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,1222,012,27,27,01A,1156738,1900541,2017,09/18/2022 04:45:51 PM,41.882860826,-87.699911209,"(41.882860826, -87.699911209)"
24851,JC528981,11/29/2019 11:32:00 PM,000XX E 33RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0211,002,3,35,01A,1177486,1883148,2019,09/18/2022 04:45:51 PM,41.834687797,-87.624251791,"(41.834687797, -87.624251791)"
24270,JB501375,11/03/2018 01:05:00 AM,130XX S DREXEL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0533,005,9,54,01A,1184389,1818785,2018,09/18/2022 04:45:51 PM,41.657909825,-87.600933258,"(41.657909825, -87.600933258)"
24231,JB354498,10/11/2018 11:41:00 AM,013XX W 110TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2234,022,34,75,01A,1169326,1831820,2018,09/18/2022 04:45:51 PM,41.694018107,-87.655676676,"(41.694018107, -87.655676676)"
25799,JE163081,03/08/2021 06:25:00 PM,000XX E 119TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,true,0532,005,9,53,01A,1178634,1826072,2021,09/18/2022 04:45:51 PM,41.678038746,-87.621771684,"(41.678038746, -87.621771684)"
24786,JC466026,10/09/2019 01:37:00 PM,132XX S CORLISS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0533,005,9,54,01A,1184018,1817794,2019,09/18/2022 04:45:51 PM,41.655199016,-87.602321563,"(41.655199016, -87.602321563)"
26252,JE359664,09/02/2021 11:37:00 PM,020XX W 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0735,007,17,67,01A,1164074,1857574,2021,09/18/2022 04:45:51 PM,41.764802886,-87.674183586,"(41.764802886, -87.674183586)"
25646,JD444610,11/29/2020 03:52:00 AM,000XX N LOCKWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,1522,015,28,25,01A,1141053,1899725,2020,09/18/2022 04:45:51 PM,41.880924861,-87.757527885,"(41.880924861, -87.757527885)"
25998,JE266324,06/14/2021 11:04:00 PM,052XX S LOWE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0935,009,3,61,01A,1172854,1870100,2021,09/18/2022 04:45:51 PM,41.798986504,-87.641633145,"(41.798986504, -87.641633145)"
23971,JB290838,06/03/2018 05:29:00 PM,007XX N TRUMBULL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1121,011,27,23,01A,1153247,1904687,2018,09/18/2022 04:45:51 PM,41.894307857,-87.712620235,"(41.894307857, -87.712620235)"
24121,JB385617,08/09/2018 04:30:00 AM,097XX S HARVARD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,0511,005,21,49,01A,1175672,1840435,2018,09/18/2022 04:45:51 PM,41.71751955,-87.632185603,"(41.71751955, -87.632185603)"
23849,JB176271,03/06/2018 08:11:00 PM,010XX N PULASKI RD,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1112,011,27,23,01A,1149534,1906558,2018,09/18/2022 04:45:51 PM,41.899514976,-87.726208426,"(41.899514976, -87.726208426)"
25124,JD246475,05/29/2020 01:03:00 PM,045XX S LAMON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0814,008,22,56,01A,1144456,1874025,2020,09/18/2022 04:45:51 PM,41.810337192,-87.745677895,"(41.810337192, -87.745677895)"
25087,JD229977,05/11/2020 08:49:00 PM,033XX S LITUANICA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0913,009,11,60,01A,1170855,1882639,2020,09/18/2022 04:45:51 PM,41.833438683,-87.648597497,"(41.833438683, -87.648597497)"
25755,JE108117,02/02/2021 03:57:00 PM,103XX S HALSTED ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2232,022,34,73,01A,1172802,1836342,2021,09/18/2022 04:45:51 PM,41.706351415,-87.642817426,"(41.706351415, -87.642817426)"
26444,JE445793,11/15/2021 10:30:00 AM,002XX W 83RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,true,false,0622,006,21,44,01A,1175707,1849918,2021,09/18/2022 04:45:51 PM,41.743541366,-87.631774321,"(41.743541366, -87.631774321)"
25333,JD304212,07/20/2020 06:18:00 PM,020XX W 18TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1234,012,25,31,01A,1163154,1891404,2020,09/18/2022 04:45:51 PM,41.857655711,-87.676608095,"(41.857655711, -87.676608095)"
24188,JB444243,09/20/2018 11:04:00 PM,020XX E 67TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0331,003,5,42,01A,1190948,1860951,2018,09/18/2022 04:45:51 PM,41.773462299,-87.575574924,"(41.773462299, -87.575574924)"
23892,JB224489,04/15/2018 04:12:00 AM,001XX N LAMON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1532,015,28,25,01A,1143685,1900716,2018,09/18/2022 04:45:51 PM,41.88359542,-87.747838421,"(41.88359542, -87.747838421)"
23958,JB279042,05/26/2018 01:26:00 AM,023XX W 70TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0832,008,17,66,01A,1161838,1858186,2018,09/18/2022 04:45:51 PM,41.766529029,-87.682362215,"(41.766529029, -87.682362215)"
23768,JB109411,01/09/2018 04:08:00 AM,015XX W GARFIELD BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,false,false,0713,007,16,67,01A,1166851,1868115,2018,09/18/2022 04:45:51 PM,41.793669876,-87.66370422,"(41.793669876, -87.66370422)"
23529,JA397956,08/19/2017 04:32:00 PM,063XX S CARPENTER ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0724,007,16,68,01A,1170401,1862811,2017,09/18/2022 04:45:51 PM,41.779038468,-87.65084103,"(41.779038468, -87.65084103)"
24668,JC366507,07/27/2019 07:22:00 AM,013XX S BLUE ISLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1232,012,25,28,01A,1168795,1893797,2019,09/18/2022 04:45:51 PM,41.864102036,-87.655833034,"(41.864102036, -87.655833034)"
26401,JE427332,10/30/2021 12:46:00 AM,027XX W BELMONT AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,true,false,1733,017,33,21,01A,1157469,1921150,2021,09/18/2022 04:45:51 PM,41.939398761,-87.696665201,"(41.939398761, -87.696665201)"
25318,JD299547,07/16/2020 04:26:00 PM,015XX S ST LOUIS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1021,010,24,29,01A,1153287,1892232,2020,09/18/2022 04:45:51 PM,41.860129225,-87.712804048,"(41.860129225, -87.712804048)"
23355,JA302423,06/11/2017 06:48:00 PM,047XX S WINCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0931,009,20,61,01A,1164155,1873144,2017,09/18/2022 04:45:51 PM,41.807527265,-87.673448705,"(41.807527265, -87.673448705)"
25316,JD299451,07/16/2020 02:20:00 PM,024XX W 63RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,true,false,0825,008,16,66,01A,1161018,1862810,2020,09/18/2022 04:45:51 PM,41.779234929,-87.68524012,"(41.779234929, -87.68524012)"
25373,JD323387,08/07/2020 02:48:00 AM,073XX N WESTERN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,2411,024,50,2,01A,1159016,1948557,2020,09/18/2022 04:45:51 PM,42.014573171,-87.690223307,"(42.014573171, -87.690223307)"
23141,JA155282,02/15/2017 09:18:00 PM,030XX W MARQUETTE RD,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0831,008,15,66,01A,1157081,1860042,2017,09/18/2022 04:45:51 PM,41.771719645,-87.69974844,"(41.771719645, -87.69974844)"
26102,JE297553,07/13/2021 10:30:00 AM,021XX S OAKLEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1234,012,25,31,01A,1161369,1889594,2021,09/18/2022 04:45:51 PM,41.852726166,-87.683210411,"(41.852726166, -87.683210411)"
24782,JC460610,10/05/2019 04:44:00 AM,059XX S ABERDEEN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0712,007,16,68,01A,1169999,1865406,2019,09/18/2022 04:45:51 PM,41.786168201,-87.652239441,"(41.786168201, -87.652239441)"
23446,JA348138,07/14/2017 09:24:00 PM,000XX W PERSHING RD,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0213,002,3,38,01A,1176527,1879134,2017,09/18/2022 04:45:51 PM,41.823694722,-87.627891537,"(41.823694722, -87.627891537)"
23425,JA334700,07/05/2017 12:21:00 AM,003XX E 47TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0215,002,3,38,01A,1179029,1873926,2017,09/18/2022 04:45:51 PM,41.809346801,-87.618871535,"(41.809346801, -87.618871535)"
25949,JE231510,05/23/2021 12:15:00 AM,038XX W GLADYS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,1133,011,28,26,01A,1150797,1898080,2021,09/18/2022 04:45:51 PM,41.876225829,-87.721791324,"(41.876225829, -87.721791324)"
25732,JE113489,01/18/2021 06:27:00 PM,075XX S LANGLEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0624,006,6,69,01A,1182200,1855199,2021,09/18/2022 04:45:51 PM,41.757885272,-87.607820559,"(41.757885272, -87.607820559)"
24161,JB385534,08/19/2018 05:58:00 PM,060XX S HERMITAGE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0714,007,15,67,01A,1165717,1864549,2018,09/18/2022 04:45:51 PM,41.783908493,-87.667963719,"(41.783908493, -87.667963719)"
25483,JD374011,09/21/2020 02:20:00 AM,032XX N NAGLE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1632,016,36,17,01A,1132809,1920896,2020,09/18/2022 04:45:51 PM,41.939168558,-87.787304913,"(41.939168558, -87.787304913)"
23744,JA446387,09/25/2017 05:11:00 PM,062XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,0311,003,20,40,01A,1178263,1863570,2017,09/18/2022 04:45:51 PM,41.780946398,-87.621995369,"(41.780946398, -87.621995369)"
25141,JD248896,05/31/2020 05:50:00 PM,071XX S VINCENNES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0731,007,6,69,01A,1176589,1857611,2020,09/18/2022 04:45:51 PM,41.764632089,-87.628311641,"(41.764632089, -87.628311641)"
25989,JE261513,06/11/2021 12:35:00 AM,123XX S UNION AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0523,005,34,53,01A,1173883,1823143,2021,09/18/2022 04:45:51 PM,41.670107447,-87.639248298,"(41.670107447, -87.639248298)"
23605,JA450080,09/28/2017 12:50:00 PM,081XX S ELLIS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0631,006,8,44,01A,1184311,1851202,2017,09/18/2022 04:45:51 PM,41.746867983,-87.600208894,"(41.746867983, -87.600208894)"
23185,JA183029,03/11/2017 06:03:00 AM,005XX E 75TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0624,006,6,69,01A,1181300,1855408,2017,09/18/2022 04:45:51 PM,41.758479571,-87.611112494,"(41.758479571, -87.611112494)"
25489,JD376465,09/23/2020 11:11:00 AM,025XX N MAPLEWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1431,014,32,22,01A,1158923,1917130,2020,09/18/2022 04:45:51 PM,41.928337853,-87.691431952,"(41.928337853, -87.691431952)"
26462,JE455277,11/24/2021 01:10:00 AM,002XX W 110TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0513,005,34,49,01A,1176737,1831665,2021,09/18/2022 04:45:51 PM,41.693429563,-87.628547846,"(41.693429563, -87.628547846)"
24799,JC473985,10/15/2019 07:15:00 PM,034XX W ADAMS ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1123,011,28,27,01A,1153365,1898858,2019,09/18/2022 04:45:51 PM,41.878310147,-87.712341776,"(41.878310147, -87.712341776)"
26227,JE337788,08/18/2021 02:44:00 AM,027XX S DRAKE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1032,010,22,30,01A,1153144,1885590,2021,09/18/2022 04:45:51 PM,41.841905622,-87.713504951,"(41.841905622, -87.713504951)"
24956,JD153323,02/16/2020 04:40:00 AM,001XX N CENTRAL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1523,015,29,25,01A,1139024,1900537,2020,09/18/2022 04:45:51 PM,41.883190208,-87.764958591,"(41.883190208, -87.764958591)"
25043,JD212515,04/19/2020 04:45:00 PM,074XX S BLACKSTONE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0324,003,8,43,01A,1187500,1855739,2020,09/18/2022 04:45:51 PM,41.759242785,-87.588379786,"(41.759242785, -87.588379786)"
26049,JE285912,07/01/2021 12:15:00 PM,060XX N KENMORE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,2433,024,48,77,01A,1168151,1940184,2021,09/18/2022 04:45:51 PM,41.991404284,-87.656853651,"(41.991404284, -87.656853651)"
23897,JB230428,04/19/2018 09:45:00 PM,092XX S DAUPHIN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0633,006,8,44,01A,1183599,1843978,2018,09/18/2022 04:45:51 PM,41.727061142,-87.603042433,"(41.727061142, -87.603042433)"
26295,JE362720,09/10/2021 07:00:00 AM,071XX S SOUTH SHORE DR,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0334,003,7,43,01A,1194486,1858322,2021,09/18/2022 04:45:51 PM,41.766161865,-87.562692028,"(41.766161865, -87.562692028)"
23191,JA185074,03/13/2017 04:44:00 PM,086XX S THROOP ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0613,006,21,71,01A,1169168,1847497,2017,09/18/2022 04:45:51 PM,41.737041597,-87.655803482,"(41.737041597, -87.655803482)"
25470,JD368303,09/15/2020 06:58:00 PM,014XX W MORSE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2431,024,49,1,01A,1165659,1946181,2020,09/18/2022 04:45:51 PM,42.007913834,-87.665847907,"(42.007913834, -87.665847907)"
24953,JD149044,02/12/2020 10:47:00 PM,030XX W MADISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,1222,012,27,27,01A,1155846,1899859,2020,09/18/2022 04:45:51 PM,41.88100737,-87.703205068,"(41.88100737, -87.703205068)"
23583,JA434291,09/16/2017 09:12:00 PM,097XX S MERRION AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0431,004,7,51,01A,1192687,1840679,2017,09/18/2022 04:45:51 PM,41.717791966,-87.569859606,"(41.717791966, -87.569859606)"
24767,JC447345,09/25/2019 12:58:00 AM,113XX S PARNELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,2233,022,34,49,01A,1174667,1829604,2019,09/18/2022 04:45:51 PM,41.687820092,-87.636187615,"(41.687820092, -87.636187615)"
23769,JB110419,01/09/2018 08:49:00 PM,006XX N LAMON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1532,015,28,25,01A,1143581,1903675,2018,09/18/2022 04:45:51 PM,41.891717214,-87.748146223,"(41.891717214, -87.748146223)"
23220,JA209712,04/02/2017 01:15:00 PM,083XX S ADA ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0613,006,21,71,01A,1168781,1849456,2017,09/18/2022 04:45:51 PM,41.742425722,-87.657164943,"(41.742425722, -87.657164943)"
24545,JC236433,05/15/2019 02:15:00 AM,041XX W 77TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0834,008,18,70,01A,1150345,1853061,2019,09/18/2022 04:45:51 PM,41.752696135,-87.724621802,"(41.752696135, -87.724621802)"
24749,JC432731,09/14/2019 06:29:00 AM,018XX S KEELER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1012,010,24,29,01A,1148680,1890680,2019,09/18/2022 04:45:51 PM,41.85596047,-87.729755324,"(41.85596047, -87.729755324)"
24514,JC241412,04/28/2019 09:54:00 AM,062XX S STEWART AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0711,007,20,68,01A,1174692,1863689,2019,09/18/2022 04:45:51 PM,41.781353265,-87.635083754,"(41.781353265, -87.635083754)"
24447,JC198417,03/25/2019 01:53:00 AM,117XX S LAFLIN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0524,005,34,53,01A,1168443,1826935,2019,09/18/2022 04:45:51 PM,41.680631865,-87.659049559,"(41.680631865, -87.659049559)"
26273,JE369135,09/11/2021 01:52:00 AM,087XX S LAFAYETTE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,false,false,0634,006,21,44,01A,1177466,1846940,2021,09/18/2022 04:45:51 PM,41.735329834,-87.625419019,"(41.735329834, -87.625419019)"
25587,JD419464,11/03/2020 01:33:00 PM,036XX W POLK ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1133,011,24,27,01A,1152294,1896124,2020,09/18/2022 04:45:51 PM,41.870828951,-87.716346436,"(41.870828951, -87.716346436)"
23565,JA421797,09/07/2017 07:53:00 AM,038XX W FLOURNOY ST,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,false,false,1133,011,24,26,01A,1150844,1896754,2017,09/18/2022 04:45:51 PM,41.872586218,-87.72165345,"(41.872586218, -87.72165345)"
25354,JD312455,07/28/2020 03:56:00 AM,047XX W ARTHINGTON ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1131,011,24,25,01A,1144958,1895612,2020,09/18/2022 04:45:51 PM,41.869565495,-87.743292654,"(41.869565495, -87.743292654)"
23233,JA218120,04/09/2017 06:39:00 AM,048XX N ROCKWELL ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2031,020,47,4,01A,1158164,1931969,2017,09/18/2022 04:45:51 PM,41.969072544,-87.69381415,"(41.969072544, -87.69381415)"
26340,JE392074,09/29/2021 11:48:00 PM,110XX S BISHOP ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,2234,022,34,75,01A,1168527,1831333,2021,09/18/2022 04:45:51 PM,41.692698911,-87.658615989,"(41.692698911, -87.658615989)"
24890,JD101272,01/02/2020 03:17:00 AM,072XX S SOUTH SHORE DR,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0334,003,7,43,01A,1194878,1857803,2020,09/18/2022 04:45:51 PM,41.764728045,-87.561272312,"(41.764728045, -87.561272312)"
23112,JA134722,01/29/2017 11:30:00 PM,035XX W 38TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,0911,009,12,58,01A,1153429,1878841,2017,09/18/2022 04:45:51 PM,41.823379859,-87.712638036,"(41.823379859, -87.712638036)"
24635,JC331388,07/02/2019 10:11:00 AM,011XX N KOLMAR AVE,0110,HOMICIDE,FIRST DEGREE MURDER,RAILROAD PROPERTY,false,false,1111,011,37,23,01A,1145807,1907404,2019,09/18/2022 04:45:51 PM,41.901908052,-87.739876314,"(41.901908052, -87.739876314)"
25017,JD136119,02/01/2020 10:00:00 AM,027XX W EVERGREEN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,1423,014,26,24,01A,1157870,1908864,2020,09/18/2022 04:45:51 PM,41.905676873,-87.695527258,"(41.905676873, -87.695527258)"
25142,JD248616,05/31/2020 01:23:00 PM,081XX S HALSTED ST,0110,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,true,false,0613,006,21,71,01A,1172383,1850986,2020,09/18/2022 04:45:51 PM,41.746545819,-87.6439223,"(41.746545819, -87.6439223)"
24835,JC508236,11/12/2019 07:11:00 PM,064XX S WINCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0726,007,15,67,01A,1164464,1861897,2019,09/18/2022 04:45:51 PM,41.776657573,-87.6726324,"(41.776657573, -87.6726324)"
23630,JA463914,10/09/2017 01:02:00 AM,083XX S INGLESIDE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0632,006,8,44,01A,1184004,1849952,2017,09/18/2022 04:45:51 PM,41.743445022,-87.60137277,"(41.743445022, -87.60137277)"
25190,JD264011,06/14/2020 08:18:00 PM,009XX N LAMON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1531,015,37,25,01A,1143515,1906015,2020,09/18/2022 04:45:51 PM,41.898139679,-87.748330019,"(41.898139679, -87.748330019)"
24943,JD144351,02/08/2020 09:51:00 AM,022XX W CULLERTON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1234,012,25,31,01A,1161670,1890366,2020,09/18/2022 04:45:51 PM,41.854838353,-87.682084156,"(41.854838353, -87.682084156)"
